timestamp,inter_arrival,hop_valid,seq_delta,channel_index,payload_length,packet_rate_2s,seq_baseline_count,label
2025-11-24 15:32:35,0.031253,0,1,39,9,64,0,1
2025-11-24 15:32:35,0.030944,0,1,38,9,64,0,1
2025-11-24 15:32:35,0.030926,0,1,37,15,64,0,1
2025-11-24 15:32:35,0.031355,0,1,38,10,64,0,1
2025-11-24 15:32:35,0.031485,0,1,39,9,64,0,1
2025-11-24 15:32:35,0.031101,0,1,39,10,64,0,1
2025-11-24 15:32:35,0.031073,1,1,39,10,64,0,1
2025-11-24 15:32:35,0.031400,0,1,37,28,64,0,1
2025-11-24 15:32:35,0.030518,0,1,39,15,64,0,1
2025-11-24 15:32:35,0.031187,0,1,39,9,64,0,1
2025-11-24 15:32:35,0.030959,0,1,37,9,65,0,1
2025-11-24 15:32:35,0.031206,0,1,37,10,65,0,1
2025-11-24 15:32:35,0.031557,0,1,39,10,64,0,1
2025-11-24 15:32:35,0.031566,0,1,37,15,64,0,1
2025-11-24 15:32:35,0.031259,0,1,38,10,64,0,1
2025-11-24 15:32:35,0.031200,0,1,38,26,64,0,1
2025-11-24 15:32:35,0.031148,1,1,38,26,64,0,1
2025-11-24 15:32:35,0.031918,0,1,37,28,64,0,1
2025-11-24 15:32:35,0.031794,0,1,38,26,64,0,1
2025-11-24 15:32:35,0.031104,0,1,38,28,64,0,1
2025-11-24 15:32:35,0.030974,1,1,39,9,64,0,1
2025-11-24 15:32:35,0.030745,1,1,39,28,64,0,1
2025-11-24 15:32:35,0.031234,0,1,37,15,65,0,1
2025-11-24 15:32:35,0.031152,1,1,37,26,65,0,1
2025-11-24 15:32:35,0.030785,0,1,37,28,65,0,1
2025-11-24 15:32:35,0.031434,1,1,39,9,65,0,1
2025-11-24 15:32:36,0.031430,0,1,39,10,65,0,1
2025-11-24 15:32:36,0.031336,1,1,39,9,65,0,1
2025-11-24 15:32:36,0.031515,0,1,38,28,65,0,1
2025-11-24 15:32:36,0.030940,0,1,39,10,65,0,1
2025-11-24 15:32:36,0.031180,0,1,39,28,65,0,1
2025-11-24 15:32:36,0.031030,0,1,38,28,65,0,1
2025-11-24 15:32:36,0.031283,1,1,39,9,65,0,1
2025-11-24 15:32:36,0.031256,0,1,37,10,65,0,1
2025-11-24 15:32:36,0.032801,1,1,39,15,64,0,1
2025-11-24 15:32:36,0.030807,0,1,38,26,64,0,1
2025-11-24 15:32:36,0.032354,0,1,39,28,64,0,1
2025-11-24 15:32:36,0.030590,1,1,39,26,64,0,1
2025-11-24 15:32:36,0.030853,0,1,39,26,65,0,1
2025-11-24 15:32:36,0.031176,0,1,38,10,65,0,1
2025-11-24 15:32:36,0.030999,0,1,37,9,65,0,1
2025-11-24 15:32:36,0.031092,0,1,38,28,65,0,1
2025-11-24 15:32:36,0.031347,0,1,39,10,65,0,1
2025-11-24 15:32:36,0.031574,0,1,37,15,65,0,1
2025-11-24 15:32:36,0.031681,0,1,38,10,65,0,1
2025-11-24 15:32:36,0.033411,0,1,39,28,64,0,1
2025-11-24 15:32:36,0.031626,1,1,38,26,64,0,1
2025-11-24 15:32:36,0.031142,0,1,37,28,64,0,1
2025-11-24 15:32:36,0.031242,0,1,37,28,64,0,1
2025-11-24 15:32:36,0.031216,0,1,37,10,64,0,1
2025-11-24 15:32:36,0.032863,1,1,37,15,64,0,1
2025-11-24 15:32:36,0.031136,0,1,38,28,64,0,1
2025-11-24 15:32:36,0.031142,0,1,37,9,64,0,1
2025-11-24 15:32:36,0.031334,0,1,38,9,64,0,1
2025-11-24 15:32:36,0.031392,0,1,37,26,64,0,1
2025-11-24 15:32:36,0.031402,1,1,37,9,64,0,1
2025-11-24 15:32:36,0.031168,0,1,39,15,64,0,1
2025-11-24 15:32:36,0.032238,0,1,39,9,64,0,1
2025-11-24 15:32:37,0.030711,1,1,38,9,64,0,1
2025-11-24 15:32:37,0.031141,0,1,38,26,64,0,1
2025-11-24 15:32:37,0.031357,0,1,38,28,64,0,1
2025-11-24 15:32:37,0.031350,0,1,38,9,64,0,1
2025-11-24 15:32:37,0.030995,0,1,39,15,64,0,1
2025-11-24 15:32:37,0.031361,1,1,39,9,64,0,1
2025-11-24 15:32:37,0.030886,0,1,39,15,64,0,1
2025-11-24 15:32:37,0.031221,0,1,39,28,64,0,1
2025-11-24 15:32:37,0.030957,1,1,37,9,64,0,1
2025-11-24 15:32:37,0.031480,0,1,38,26,64,0,1
2025-11-24 15:32:37,0.030970,0,1,38,26,64,0,1
2025-11-24 15:32:37,0.031397,0,1,37,26,64,0,1
2025-11-24 15:32:37,0.031458,0,1,37,10,64,0,1
2025-11-24 15:32:37,0.039495,1,1,39,9,64,0,1
2025-11-24 15:32:37,0.031233,0,1,39,26,64,0,1
2025-11-24 15:32:37,0.031707,1,1,37,28,64,0,1
2025-11-24 15:32:37,0.031429,1,1,39,26,64,0,1
2025-11-24 15:32:37,0.031506,0,1,38,26,64,0,1
2025-11-24 15:32:37,0.031193,0,1,37,10,64,0,1
2025-11-24 15:32:37,0.031446,1,1,39,9,64,0,1
2025-11-24 15:32:37,0.031304,0,1,39,9,64,0,1
2025-11-24 15:32:37,0.031208,0,1,39,15,64,0,1
2025-11-24 15:32:37,0.031212,1,1,38,10,64,0,1
2025-11-24 15:32:37,0.031250,0,1,39,26,64,0,1
2025-11-24 15:32:37,0.031015,0,1,38,15,64,0,1
2025-11-24 15:32:37,0.030957,0,1,39,26,64,0,1
2025-11-24 15:32:37,0.031038,1,1,38,15,64,0,1
2025-11-24 15:32:37,0.031115,0,1,39,15,64,0,1
2025-11-24 15:32:37,0.031934,1,1,38,28,64,0,1
2025-11-24 15:32:37,0.030217,0,1,37,28,64,0,1
2025-11-24 15:32:37,0.031338,0,1,37,9,64,0,1
2025-11-24 15:32:37,0.031680,0,1,38,10,64,0,1
2025-11-24 15:32:38,0.031585,1,1,37,26,64,0,1
2025-11-24 15:32:38,0.031398,0,1,38,28,64,0,1
2025-11-24 15:32:38,0.031322,0,1,38,26,64,0,1
2025-11-24 15:32:38,0.030884,0,1,39,26,64,0,1
2025-11-24 15:32:38,0.031173,0,1,37,28,64,0,1
2025-11-24 15:32:38,0.031040,0,1,39,10,64,0,1
2025-11-24 15:32:38,0.031622,1,1,39,9,64,0,1
2025-11-24 15:32:38,0.031155,0,1,37,10,64,0,1
2025-11-24 15:32:38,0.031835,0,1,37,15,64,0,1
2025-11-24 15:32:38,0.031324,1,1,38,28,64,0,1
2025-11-24 15:32:38,0.031111,0,1,38,15,64,0,1
2025-11-24 15:32:38,0.031775,0,1,37,26,64,0,1
2025-11-24 15:32:38,0.031588,0,1,37,9,64,0,1
2025-11-24 15:32:38,0.031326,0,1,38,15,64,0,1
2025-11-24 15:32:38,0.031226,1,1,38,26,64,0,1
2025-11-24 15:32:38,0.031330,0,1,37,10,64,0,1
2025-11-24 15:32:38,0.031043,1,1,38,9,64,0,1
2025-11-24 15:32:38,0.031187,0,1,39,9,64,0,1
2025-11-24 15:32:38,0.031440,0,1,39,15,64,0,1
2025-11-24 15:32:38,0.031711,1,1,37,26,64,0,1
2025-11-24 15:32:38,0.031400,1,1,39,15,64,0,1
2025-11-24 15:32:38,0.031019,1,1,37,9,64,0,1
2025-11-24 15:32:38,0.030960,0,1,39,26,64,0,1
2025-11-24 15:32:38,0.031306,1,1,39,26,64,0,1
2025-11-24 15:32:38,0.030960,0,1,38,28,64,0,1
2025-11-24 15:32:38,0.030951,0,1,37,10,64,0,1
2025-11-24 15:32:38,0.031070,0,1,39,9,64,0,1
2025-11-24 15:32:38,0.030979,1,1,39,26,64,0,1
2025-11-24 15:32:38,0.031220,1,1,38,9,64,0,1
2025-11-24 15:32:38,0.030847,0,1,37,28,64,0,1
2025-11-24 15:32:38,0.031564,1,1,39,9,64,0,1
2025-11-24 15:32:38,0.031220,0,1,39,10,64,0,1
2025-11-24 15:32:39,0.031502,0,1,38,26,64,0,1
2025-11-24 15:32:39,0.031504,1,1,38,9,64,0,1
2025-11-24 15:32:39,0.031135,1,1,37,9,64,0,1
2025-11-24 15:32:39,0.031470,0,1,38,9,64,0,1
2025-11-24 15:32:39,0.031319,0,1,37,28,64,0,1
2025-11-24 15:32:39,0.030936,0,1,39,10,64,0,1
2025-11-24 15:32:39,0.031158,1,1,38,10,64,0,1
2025-11-24 15:32:39,0.031913,1,1,37,10,64,0,1
2025-11-24 15:32:39,0.031351,0,1,37,28,64,0,1
2025-11-24 15:32:39,0.031054,1,1,37,28,64,0,1
2025-11-24 15:32:39,0.030837,0,1,38,26,64,0,1
2025-11-24 15:32:39,0.031006,0,1,38,26,64,0,1
2025-11-24 15:32:39,0.030862,1,1,39,10,64,0,1
2025-11-24 15:32:39,0.031010,0,1,38,9,64,0,1
2025-11-24 15:32:39,0.031327,1,1,38,15,64,0,1
2025-11-24 15:32:39,0.031610,0,1,39,10,64,0,1
2025-11-24 15:32:39,0.031246,1,1,38,9,64,0,1
2025-11-24 15:32:39,0.031979,1,1,39,10,64,0,1
2025-11-24 15:32:39,0.031218,1,1,38,28,64,0,1
2025-11-24 15:32:39,0.031307,0,1,38,26,64,0,1
2025-11-24 15:32:39,0.031595,0,1,38,28,64,0,1
2025-11-24 15:32:39,0.030683,1,1,37,15,64,0,1
2025-11-24 15:32:39,0.031395,0,1,39,15,64,0,1
2025-11-24 15:32:39,0.031658,0,1,39,9,64,0,1
2025-11-24 15:32:39,0.031601,1,1,38,15,64,0,1
2025-11-24 15:32:39,0.030540,0,1,39,15,64,0,1
2025-11-24 15:32:39,0.031534,0,1,39,15,64,0,1
2025-11-24 15:32:39,0.031446,0,1,39,10,64,0,1
2025-11-24 15:32:39,0.031641,0,1,38,9,64,0,1
2025-11-24 15:32:39,0.030613,1,1,38,15,64,0,1
2025-11-24 15:32:39,0.031246,0,1,37,26,64,0,1
2025-11-24 15:32:39,0.031081,0,1,37,10,64,0,1
2025-11-24 15:32:40,0.031337,0,1,38,28,64,0,1
2025-11-24 15:32:40,0.031078,0,1,38,26,64,0,1
2025-11-24 15:32:40,0.031339,1,1,38,15,64,0,1
2025-11-24 15:32:40,0.031589,0,1,37,9,64,0,1
2025-11-24 15:32:40,0.031910,0,1,37,28,64,0,1
2025-11-24 15:32:40,0.096386,0,1,38,10,62,0,1
2025-11-24 15:32:40,0.053710,0,1,37,9,62,0,1
2025-11-24 15:32:40,0.031589,0,1,38,28,62,0,1
2025-11-24 15:32:40,0.031203,0,1,37,26,62,0,1
2025-11-24 15:32:40,0.031087,0,1,39,15,62,0,1
2025-11-24 15:32:40,0.031385,0,1,39,10,62,0,1
2025-11-24 15:32:40,0.030996,1,1,38,28,62,0,1
2025-11-24 15:32:40,0.030990,0,1,39,26,62,0,1
2025-11-24 15:32:40,0.031791,0,1,37,15,62,0,1
2025-11-24 15:32:40,0.031483,0,1,37,15,62,0,1
2025-11-24 15:32:40,0.031497,1,1,37,28,62,0,1
2025-11-24 15:32:40,0.031513,0,1,39,15,62,0,1
2025-11-24 15:32:40,0.031469,0,1,39,9,62,0,1
2025-11-24 15:32:40,0.031442,1,1,37,9,62,0,1
2025-11-24 15:32:40,0.031669,0,1,39,26,62,0,1
2025-11-24 15:32:40,0.030501,0,1,38,28,62,0,1
2025-11-24 15:32:40,0.030927,0,1,37,15,62,0,1
2025-11-24 15:32:40,0.031102,0,1,38,10,62,0,1
2025-11-24 15:32:40,0.031473,1,1,37,10,62,0,1
2025-11-24 15:32:40,0.030819,0,1,38,26,62,0,1
2025-11-24 15:32:40,0.030925,0,1,39,9,62,0,1
2025-11-24 15:32:40,0.031272,0,1,38,9,62,0,1
2025-11-24 15:32:40,0.031147,0,1,37,28,62,0,1
2025-11-24 15:32:40,0.031476,0,1,37,28,62,0,1
2025-11-24 15:32:41,0.030762,0,1,38,26,62,0,1
2025-11-24 15:32:41,0.031281,0,1,38,28,62,0,1
2025-11-24 15:32:41,0.030962,1,1,39,9,62,0,1
2025-11-24 15:32:41,0.031310,0,1,37,9,62,0,1
2025-11-24 15:32:41,0.031335,1,1,37,9,62,0,1
2025-11-24 15:32:41,0.030854,0,1,37,15,62,0,1
2025-11-24 15:32:41,0.031432,0,1,38,26,62,0,1
2025-11-24 15:32:41,0.032168,1,1,38,10,62,0,1
2025-11-24 15:32:41,0.031118,1,1,39,28,62,0,1
2025-11-24 15:32:41,0.031114,1,1,37,28,62,0,1
2025-11-24 15:32:41,0.031417,0,1,37,28,62,0,1
2025-11-24 15:32:41,0.031754,0,1,39,28,62,0,1
2025-11-24 15:32:41,0.030909,0,1,37,15,62,0,1
2025-11-24 15:32:41,0.032179,0,1,38,15,62,0,1
2025-11-24 15:32:41,0.031048,0,1,39,15,62,0,1
2025-11-24 15:32:41,0.030978,1,1,38,26,62,0,1
2025-11-24 15:32:41,0.031158,1,1,37,9,62,0,1
2025-11-24 15:32:41,0.031248,1,1,37,9,62,0,1
2025-11-24 15:32:41,0.031126,0,1,39,26,62,0,1
2025-11-24 15:32:41,0.030969,0,1,39,26,62,0,1
2025-11-24 15:32:41,0.031403,0,1,38,28,62,0,1
2025-11-24 15:32:41,0.031456,0,1,39,9,62,0,1
2025-11-24 15:32:41,0.031848,1,1,37,28,62,0,1
2025-11-24 15:32:41,0.031517,0,1,39,26,62,0,1
2025-11-24 15:32:41,0.031104,1,1,39,28,62,0,1
2025-11-24 15:32:41,0.031057,0,1,37,10,62,0,1
2025-11-24 15:32:41,0.031077,0,1,38,28,62,0,1
2025-11-24 15:32:41,0.031030,0,1,39,26,62,0,1
2025-11-24 15:32:41,0.035052,1,1,38,28,62,0,1
2025-11-24 15:32:41,0.032587,0,1,38,28,61,0,1
2025-11-24 15:32:41,0.031850,0,1,38,10,61,0,1
2025-11-24 15:32:41,0.031273,1,1,38,9,61,0,1
2025-11-24 15:32:42,0.032116,1,1,38,15,61,0,1
2025-11-24 15:32:42,0.030395,1,1,39,9,61,0,1
2025-11-24 15:32:42,0.031407,0,1,37,15,61,0,1
2025-11-24 15:32:42,0.031899,0,1,38,15,61,0,1
2025-11-24 15:32:42,0.030121,1,1,39,9,61,0,1
2025-11-24 15:32:42,0.031280,1,1,37,26,62,0,1
2025-11-24 15:32:42,0.031594,0,1,39,9,63,0,1
2025-11-24 15:32:42,0.031084,1,1,39,28,64,0,1
2025-11-24 15:32:42,0.030927,0,1,37,28,64,0,1
2025-11-24 15:32:42,0.031055,1,1,39,28,64,0,1
2025-11-24 15:32:42,0.031210,0,1,39,15,64,0,1
2025-11-24 15:32:42,0.030823,1,1,38,9,64,0,1
2025-11-24 15:32:42,0.030965,1,1,38,9,64,0,1
2025-11-24 15:32:42,0.031018,0,1,39,26,64,0,1
2025-11-24 15:32:42,0.031005,0,1,37,15,64,0,1
2025-11-24 15:32:42,0.031128,1,1,37,28,64,0,1
2025-11-24 15:32:42,0.031230,0,1,38,15,64,0,1
2025-11-24 15:32:42,0.031157,0,1,38,10,64,0,1
2025-11-24 15:32:42,0.031133,0,1,37,9,64,0,1
2025-11-24 15:32:42,0.031107,1,1,37,15,64,0,1
2025-11-24 15:32:42,0.031271,0,1,38,26,64,0,1
2025-11-24 15:32:42,0.030787,0,1,38,28,64,0,1
2025-11-24 15:32:42,0.031852,0,1,39,28,64,0,1
2025-11-24 15:32:42,0.030962,1,1,37,28,64,0,1
2025-11-24 15:32:42,0.031482,1,1,39,9,64,0,1
2025-11-24 15:32:42,0.031082,0,1,39,26,64,0,1
2025-11-24 15:32:42,0.031069,0,1,37,15,64,0,1
2025-11-24 15:32:42,0.030820,1,1,39,9,64,0,1
2025-11-24 15:32:42,0.031642,1,1,38,9,64,0,1
2025-11-24 15:32:42,0.030846,0,1,38,9,64,0,1
2025-11-24 15:32:42,0.031255,1,1,37,10,64,0,1
2025-11-24 15:32:42,0.031022,0,1,37,28,64,0,1
2025-11-24 15:32:43,0.030984,0,1,37,9,64,0,1
2025-11-24 15:32:43,0.031270,1,1,37,10,64,0,1
2025-11-24 15:32:43,0.031196,0,1,38,26,64,0,1
2025-11-24 15:32:43,0.031263,0,1,37,26,64,0,1
2025-11-24 15:32:43,0.031234,0,1,38,26,64,0,1
2025-11-24 15:32:43,0.030831,0,1,37,15,64,0,1
2025-11-24 15:32:43,0.030808,0,1,39,9,64,0,1
2025-11-24 15:32:43,0.030952,0,1,38,15,64,0,1
2025-11-24 15:32:43,0.032670,0,1,38,28,64,0,1
2025-11-24 15:32:43,0.032370,1,1,38,28,64,0,1
2025-11-24 15:32:43,0.031260,1,1,39,28,64,0,1
2025-11-24 15:32:43,0.031061,1,1,38,26,64,0,1
2025-11-24 15:32:43,0.031515,0,1,39,26,64,0,1
2025-11-24 15:32:43,0.032147,1,1,37,9,64,0,1
2025-11-24 15:32:43,0.033551,0,1,38,15,64,0,1
2025-11-24 15:32:43,0.030163,1,1,39,26,64,0,1
2025-11-24 15:32:43,0.031010,0,1,37,15,64,0,1
2025-11-24 15:32:43,0.031133,1,1,37,10,64,0,1
2025-11-24 15:32:43,0.031207,1,1,38,26,64,0,1
2025-11-24 15:32:43,0.030927,1,1,38,28,64,0,1
2025-11-24 15:32:43,0.031265,1,1,38,9,64,0,1
2025-11-24 15:32:43,0.030913,0,1,37,28,64,0,1
2025-11-24 15:32:43,0.031372,1,1,39,26,64,0,1
2025-11-24 15:32:43,0.030799,1,1,39,28,64,0,1
2025-11-24 15:32:43,0.030879,0,1,38,9,64,0,1
2025-11-24 15:32:43,0.031746,1,1,38,10,64,0,1
2025-11-24 15:32:43,0.031147,0,1,38,26,64,0,1
2025-11-24 15:32:43,0.031167,1,1,37,10,64,0,1
2025-11-24 15:32:43,0.031561,1,1,39,15,64,0,1
2025-11-24 15:32:43,0.036930,0,1,38,26,64,0,1
2025-11-24 15:32:43,0.031237,0,1,38,28,64,0,1
2025-11-24 15:32:43,0.031330,0,1,37,10,64,0,1
2025-11-24 15:32:44,0.031035,1,1,37,28,64,0,1
2025-11-24 15:32:44,0.031278,0,1,37,15,64,0,1
2025-11-24 15:32:44,0.030876,0,1,37,10,64,0,1
2025-11-24 15:32:44,0.031118,1,1,38,26,64,0,1
2025-11-24 15:32:44,0.031152,1,1,39,26,64,0,1
2025-11-24 15:32:44,0.031102,0,1,38,26,64,0,1
2025-11-24 15:32:44,0.031003,0,1,37,10,64,0,1
2025-11-24 15:32:44,0.030980,0,1,38,15,64,0,1
2025-11-24 15:32:44,0.031365,0,1,38,28,64,0,1
2025-11-24 15:32:44,0.031183,0,1,37,15,64,0,1
2025-11-24 15:32:44,0.031263,0,1,39,15,64,0,1
2025-11-24 15:32:44,0.031198,0,1,37,9,64,0,1
2025-11-24 15:32:44,0.032461,0,1,38,28,64,0,1
2025-11-24 15:32:44,0.032921,1,1,38,28,64,0,1
2025-11-24 15:32:44,0.031700,0,1,37,26,64,0,1
2025-11-24 15:32:44,0.030467,0,1,39,15,64,0,1
2025-11-24 15:32:44,0.031084,0,1,38,9,64,0,1
2025-11-24 15:32:44,0.030996,1,1,39,9,64,0,1
2025-11-24 15:32:44,0.034942,1,1,39,26,64,0,1
2025-11-24 15:32:44,0.031900,0,1,39,28,64,0,1
2025-11-24 15:32:44,0.030450,1,1,38,15,64,0,1
2025-11-24 15:32:44,0.036029,1,1,37,15,64,0,1
2025-11-24 15:32:44,0.030942,0,1,37,28,64,0,1
2025-11-24 15:32:44,0.031284,1,1,38,26,64,0,1
2025-11-24 15:32:44,0.031763,0,1,38,15,64,0,1
2025-11-24 15:32:44,0.030400,1,1,39,15,64,0,1
2025-11-24 15:32:44,0.031225,0,1,37,10,64,0,1
2025-11-24 15:32:44,0.032107,1,1,37,15,64,0,1
2025-11-24 15:32:44,0.030652,1,1,37,28,64,0,1
2025-11-24 15:32:44,0.033107,0,1,37,10,64,0,1
2025-11-24 15:32:44,0.030674,0,1,38,26,64,0,1
2025-11-24 15:32:45,0.048227,0,1,37,10,63,0,1
2025-11-24 15:32:45,0.058107,0,1,39,9,63,0,1
2025-11-24 15:32:45,0.033021,1,1,38,28,62,0,1
2025-11-24 15:32:45,0.031237,1,1,37,28,62,0,1
2025-11-24 15:32:45,0.031643,1,1,38,26,62,0,1
2025-11-24 15:32:45,0.030086,1,1,37,28,62,0,1
2025-11-24 15:32:45,0.031410,0,1,37,26,62,0,1
2025-11-24 15:32:45,0.030981,0,1,37,28,62,0,1
2025-11-24 15:32:45,0.031101,0,1,39,10,63,0,1
2025-11-24 15:32:45,0.031967,0,1,38,10,63,0,1
2025-11-24 15:32:45,0.030674,0,1,38,10,63,0,1
2025-11-24 15:32:45,0.030912,0,1,39,26,63,0,1
2025-11-24 15:32:45,0.031404,0,1,38,10,63,0,1
2025-11-24 15:32:45,0.030907,0,1,38,28,63,0,1
2025-11-24 15:32:45,0.030896,1,1,39,9,63,0,1
2025-11-24 15:32:45,0.030707,0,1,38,15,63,0,1
2025-11-24 15:32:45,0.031560,0,1,37,10,63,0,1
2025-11-24 15:32:45,0.031332,0,1,38,9,63,0,1
2025-11-24 15:32:45,0.031438,0,1,39,9,63,0,1
2025-11-24 15:32:45,0.031584,0,1,38,28,63,0,1
2025-11-24 15:32:45,0.031141,0,1,37,9,63,0,1
2025-11-24 15:32:45,0.032252,1,1,37,9,63,0,1
2025-11-24 15:32:45,0.030505,0,1,37,15,63,0,1
2025-11-24 15:32:45,0.031444,1,1,39,15,63,0,1
2025-11-24 15:32:45,0.031180,0,1,39,10,63,0,1
2025-11-24 15:32:45,0.030994,0,1,39,28,63,0,1
2025-11-24 15:32:45,0.030787,1,1,38,10,63,0,1
2025-11-24 15:32:45,0.031905,0,1,39,10,63,0,1
2025-11-24 15:32:45,0.030382,0,1,38,10,63,0,1
2025-11-24 15:32:45,0.031792,1,1,38,15,63,0,1
2025-11-24 15:32:45,0.031410,0,1,37,9,63,0,1
2025-11-24 15:32:46,0.031410,0,1,39,9,63,0,1
2025-11-24 15:32:46,0.030910,0,1,39,15,63,0,1
2025-11-24 15:32:46,0.031540,0,1,39,26,63,0,1
2025-11-24 15:32:46,0.031086,1,1,38,26,63,0,1
2025-11-24 15:32:46,0.031327,1,1,37,15,63,0,1
2025-11-24 15:32:46,0.031514,0,1,38,15,63,0,1
2025-11-24 15:32:46,0.030739,1,1,39,15,63,0,1
2025-11-24 15:32:46,0.031244,0,1,38,10,63,0,1
2025-11-24 15:32:46,0.031684,0,1,39,10,63,0,1
2025-11-24 15:32:46,0.031124,0,1,39,15,63,0,1
2025-11-24 15:32:46,0.031104,0,1,37,15,63,0,1
2025-11-24 15:32:46,0.031132,0,1,37,15,63,0,1
2025-11-24 15:32:46,0.031192,1,1,39,9,63,0,1
2025-11-24 15:32:46,0.037312,0,1,37,15,63,0,1
2025-11-24 15:32:46,0.030805,0,1,37,9,63,0,1
2025-11-24 15:32:46,0.032326,1,1,37,9,63,0,1
2025-11-24 15:32:46,0.031816,0,1,37,9,63,0,1
2025-11-24 15:32:46,0.030837,1,1,38,28,63,0,1
2025-11-24 15:32:46,0.031142,0,1,38,10,63,0,1
2025-11-24 15:32:46,0.031637,0,1,39,28,63,0,1
2025-11-24 15:32:46,0.030671,0,1,37,9,63,0,1
2025-11-24 15:32:46,0.030709,1,1,38,10,63,0,1
2025-11-24 15:32:46,0.032223,1,1,37,10,63,0,1
2025-11-24 15:32:46,0.031208,0,1,39,15,63,0,1
2025-11-24 15:32:46,0.031017,1,1,37,9,63,0,1
2025-11-24 15:32:46,0.031199,1,1,39,10,63,0,1
2025-11-24 15:32:46,0.033504,1,1,37,28,63,0,1
2025-11-24 15:32:46,0.032800,0,1,38,26,63,0,1
2025-11-24 15:32:46,0.030362,0,1,38,15,63,0,1
2025-11-24 15:32:46,0.030925,1,1,39,28,63,0,1
2025-11-24 15:32:46,0.031254,1,1,38,15,63,0,1
2025-11-24 15:32:46,0.030935,0,1,38,28,63,0,1
2025-11-24 15:32:47,0.030745,0,1,37,9,63,0,1
2025-11-24 15:32:47,0.031086,0,1,37,15,64,0,1
2025-11-24 15:32:47,0.031043,0,1,37,10,64,0,1
2025-11-24 15:32:47,0.031340,1,1,39,28,64,0,1
2025-11-24 15:32:47,0.031540,0,1,39,26,64,0,1
2025-11-24 15:32:47,0.031087,0,1,38,9,64,0,1
2025-11-24 15:32:47,0.031019,0,1,39,26,64,0,1
2025-11-24 15:32:47,0.031439,1,1,37,10,64,0,1
2025-11-24 15:32:47,0.030658,1,1,39,26,64,0,1
2025-11-24 15:32:47,0.031275,0,1,39,28,64,0,1
2025-11-24 15:32:47,0.031207,0,1,37,9,64,0,1
2025-11-24 15:32:47,0.031549,1,1,38,9,64,0,1
2025-11-24 15:32:47,0.031424,0,1,39,28,64,0,1
2025-11-24 15:32:47,0.031854,0,1,38,9,64,0,1
2025-11-24 15:32:47,0.030822,0,1,39,28,64,0,1
2025-11-24 15:32:50,3.203644,1,143,37,6,1,0,0
2025-11-24 15:32:50,0.052373,1,0,37,6,2,0,0
2025-11-24 15:32:50,0.051132,1,0,37,6,3,0,0
2025-11-24 15:32:50,0.051251,1,0,37,6,4,0,0
2025-11-24 15:32:50,0.051723,1,0,37,6,5,0,1
2025-11-24 15:32:50,0.051111,1,0,37,6,6,0,1
2025-11-24 15:32:50,0.052724,1,0,37,6,7,0,1
2025-11-24 15:32:51,0.051161,1,0,37,6,8,0,1
2025-11-24 15:32:51,0.052073,1,0,37,6,9,0,1
2025-11-24 15:32:51,0.051119,1,0,37,6,10,0,1
2025-11-24 15:32:51,0.051265,1,0,37,6,11,0,1
2025-11-24 15:32:51,0.051417,1,0,37,6,12,0,1
2025-11-24 15:32:51,0.051599,1,0,37,6,13,0,1
2025-11-24 15:32:51,0.050949,1,0,37,6,14,0,1
2025-11-24 15:32:51,0.051140,1,0,37,6,15,0,1
2025-11-24 15:32:51,0.051249,1,0,37,6,16,0,1
2025-11-24 15:32:51,0.051375,1,0,37,6,17,0,1
2025-11-24 15:32:51,0.051457,1,0,37,6,18,0,1
2025-11-24 15:32:51,0.051531,1,0,37,6,19,0,1
2025-11-24 15:32:51,0.051162,1,0,37,6,20,0,1
2025-11-24 15:32:51,0.050813,1,0,37,6,21,0,1
2025-11-24 15:32:51,0.053527,1,0,37,6,22,0,1
2025-11-24 15:32:51,0.050556,1,0,37,6,23,0,1
2025-11-24 15:32:51,0.051205,1,0,37,6,24,0,1
2025-11-24 15:32:51,0.051180,1,0,37,6,25,0,1
2025-11-24 15:32:51,0.050993,1,0,37,6,26,0,1
2025-11-24 15:32:52,0.051180,1,0,37,6,27,0,1
2025-11-24 15:32:52,0.051619,1,0,37,6,28,0,1
2025-11-24 15:32:52,0.051336,1,0,37,6,29,0,1
2025-11-24 15:32:52,0.051178,1,0,37,6,30,0,1
2025-11-24 15:32:52,0.051171,1,0,37,6,31,0,1
2025-11-24 15:32:52,0.051351,1,0,37,6,32,0,1
2025-11-24 15:32:52,0.051400,1,0,37,6,33,0,1
2025-11-24 15:32:52,0.051175,1,0,37,6,34,0,1
2025-11-24 15:32:52,0.051865,1,0,37,6,35,0,1
2025-11-24 15:32:52,0.050625,1,0,37,6,36,0,1
2025-11-24 15:32:52,0.051051,1,0,37,6,37,0,1
2025-11-24 15:32:52,0.051275,1,0,37,6,38,0,1
2025-11-24 15:32:52,0.051396,1,0,37,6,39,0,1
2025-11-24 15:32:52,0.051446,1,0,37,6,39,0,1
2025-11-24 15:32:52,0.051182,1,0,37,6,39,0,1
2025-11-24 15:32:52,0.051102,1,0,37,6,39,0,1
2025-11-24 15:32:52,0.051227,1,0,37,6,39,0,1
2025-11-24 15:32:52,0.050798,1,0,37,6,39,0,1
2025-11-24 15:32:52,0.051332,1,0,37,6,39,0,1
2025-11-24 15:32:52,0.051119,1,0,37,6,39,0,1
2025-11-24 15:32:53,0.053281,1,0,37,6,39,0,1
